name,popularity,duration_ms,artist,artists_list,release_date,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist_name,artist_popularity,artist_followers,artist_genres,music_file
Girl With The Tattoo Enter.lewd,83,102813,Miguel,Miguel,2010-11-26,0.856,0.372,0.239,0.000175,6,0.168,-11.314,0,0.0296,113.451,4,0.127,Miguel,76,4834768,"['r&b', 'urban contemporary']",Girl With The Tattoo Enter.lewd - Miguel (128).wav
Girlfriend,59,177438,Charlie Puth,Charlie Puth,2020-06-23,0.18,0.758,0.583,5.12e-05,1,0.107,-6.361,1,0.0421,97.537,4,0.797,Charlie Puth,79,21620546,"['pop', 'viral pop']",Girlfriend - Charlie Puth (128).wav
Silence,84,180823,Khalid,"Marshmello, Khalid",2017-08-11,0.256,0.52,0.761,4.96e-06,4,0.17,-3.093,1,0.0853,141.971,4,0.286,Khalid,81,16167554,"['pop', 'pop r&b']",Girlfriend - Charlie Puth (128).wav
Girls Like You,74,215230,Maroon 5,Maroon 5,2018-06-15,0.558,0.611,0.462,1.01e-06,0,0.131,-7.054,1,0.0646,59.635,4,0.377,Maroon 5,82,41534296,['pop'],Girls Like You - Maroon 5 (128).wav
"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",85,252307,Pitbull,"Pitbull, Ne-Yo, AFROJACK, Nayer",2011-06-17,0.191,0.671,0.939,0.0,8,0.298,-3.206,1,0.161,129.024,4,0.53,Pitbull,80,10237230,"['dance pop', 'miami hip hop', 'pop']","Give Me Everything (feat. Ne-Yo, Afrojack Nayer) - Pitbull.wav"
Glock In My Lap,87,193591,21 Savage,"21 Savage, Metro Boomin",2020-10-02,0.00574,0.847,0.733,1.04e-05,10,0.151,-6.439,0,0.16,130.029,4,0.202,21 Savage,87,15351817,"['atl hip hop', 'hip hop', 'rap']",Glock In My Lap - 21 Savage Metro Boomin (128).wav
God is a woman,80,197547,Ariana Grande,Ariana Grande,2018-08-17,0.0233,0.602,0.658,6e-05,1,0.237,-5.934,1,0.0558,145.031,4,0.268,Ariana Grande,85,94489318,['pop'],God is a woman - Ariana Grande (128).wav
Godzilla (feat. Juice WRLD),84,210800,Eminem,"Eminem,Juice WRLD",2020-01-17,0.145,0.808,0.745,0.0,10,0.292,-5.26,0,0.342,165.995,4,0.829,Eminem,87,77926307,"['detroit hip hop', 'hip hop', 'rap']",Godzilla - Eminem Juice WRLD (128).wav
Good For You,70,221280,Selena Gomez,"Selena Gomez,A$AP Rocky",2015-10-09,0.181,0.607,0.673,0.0,5,0.069,-6.484,0,0.0611,88.952,4,0.215,Selena Gomez,81,46174412,"['pop', 'post-teen pop']",Good Life - OneRepublic (128).wav
Good Life,76,253307,OneRepublic,OneRepublic,2009-01-01,0.0771,0.634,0.69,0.0,6,0.132,-7.804,1,0.052,94.988,4,0.645,OneRepublic,80,16390313,"['piano rock', 'pop']",Good Life - OneRepublic (128).wav
Goodbye Yellow Brick Road - Remastered 2014,80,192827,Elton John,Elton John,1973-10-05,0.446,0.559,0.473,0.00141,5,0.154,-7.712,1,0.0279,121.227,4,0.397,Elton John,80,12420077,"['glam rock', 'mellow gold', 'piano rock', 'rock']",Goodbye Yellow Brick Road (Remastered 2014) - Elton John (12.wav
Gotta Be You,64,244507,One Direction,One Direction,2012-05-25,0.374,0.495,0.583,0.0,8,0.0781,-4.531,1,0.0249,84.969,4,0.603,One Direction,81,33690694,"['boy band', 'pop', 'post-teen pop', 'talent show']",Gotta Be You - One Direction (128).wav
greedy,99,131872,Tate McRae,Tate McRae,2023-09-15,0.256,0.75,0.733,0.0,6,0.114,-3.18,0,0.0319,111.018,1,0.844,Tate McRae,81,3932373,"['alt z', 'pop']",greedy - Tate McRae (128).wav
Grenade,82,222091,Bruno Mars,Bruno Mars,2010-10-05,0.148,0.704,0.558,0.0,2,0.107,-7.273,0,0.0542,110.444,4,0.245,Bruno Mars,86,51858271,"['dance pop', 'pop']",Grenade - Bruno Mars (128).wav
Guilty Conscience,63,213333,070 Shake,070 Shake,2020-01-17,0.00676,0.539,0.638,0.0,7,0.123,-6.049,1,0.136,179.822,4,0.222,070 Shake,69,494115,['new jersey rap'],Guilty Conscience - 070 Shake (128).wav
Halo,68,261640,Beyoncé,Beyoncé,2008-11-14,0.272,0.508,0.72,0.0,11,0.0563,-5.908,0,0.0628,79.983,4,0.472,Beyoncé,83,36174736,"['pop', 'r&b']",Halo - Beyoncé (128).wav
HARLEY QUINN,87,143327,Marshmello,"Fuerza Regida, Marshmello",2023-10-20,0.0277,0.815,0.741,0.0183,1,0.219,-6.04,1,0.0569,125.031,4,0.591,Marshmello,80,35035483,"['brostep', 'edm', 'pop', 'progressive electro house']",HARLEY QUINN - Fuerza Regida Marshmello (128).wav
Harleys In Hawaii,77,185481,Katy Perry,Katy Perry,2020-08-28,0.162,0.721,0.751,6.59e-06,10,0.118,-6.203,0,0.125,140.095,4,0.738,Katy Perry,81,30086713,['pop'],Harleys In Hawaii - Katy Perry (128).wav
Hasta Los Dientes,64,188561,Camila Cabello,"Camila Cabello,Maria Becerra",2022-04-08,0.175,0.831,0.697,0.0,1,0.0757,-5.298,0,0.0483,120.047,4,0.964,Camila Cabello,77,31877634,"['dance pop', 'pop']",Hasta Los Dientes (feat. Maria Becerra) - Camila Cabello Ma.wav
Havana (feat. Young Thug),82,217307,Camila Cabello,"Camila Cabello, Young Thug",2018-01-12,0.184,0.765,0.523,3.56e-05,2,0.132,-4.333,1,0.03,104.988,4,0.394,Camila Cabello,77,31877634,"['dance pop', 'pop']",Havana (feat. Young Thug) - Camila Cabello Young Thug (128).wav
Hawái,80,199112,Maluma,Maluma,2020-08-21,0.185,0.783,0.727,2.46e-05,6,0.0626,-3.454,0,0.389,180.067,4,0.558,Maluma,83,34427112,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Hawái - Maluma (128).wav
LA FAMA,79,188107,ROSALÍA,"ROSALÍA, The Weeknd",2022-03-18,0.947,0.766,0.295,4.44e-05,0,0.119,-7.893,0,0.0464,136.016,4,0.805,ROSALÍA,78,7977482,"['latin viral pop', 'pop', 'r&b en espanol']",Hawái - Maluma (128).wav
Heartbeat,65,231723,James Arthur,James Arthur,2022-12-02,0.499,0.438,0.435,0.0,5,0.118,-9.967,1,0.0442,137.247,4,0.433,James Arthur,79,14141626,"['pop', 'talent show', 'uk pop']",Heartbeat - James Arthur (128).wav
Heartless,89,211000,Kanye West,Kanye West,2008-11-24,0.0515,0.79,0.647,0.0,10,0.248,-5.983,0,0.136,87.999,4,0.654,Kanye West,88,21786460,"['chicago rap', 'hip hop', 'rap']",Heartless - Kanye West (128).wav
Heaven,68,277262,Avicii,Avicii,2019-06-06,0.0715,0.592,0.873,0.00982,9,0.142,-5.65,1,0.0275,122.011,4,0.516,Avicii,78,23141855,"['dance pop', 'edm', 'pop', 'pop dance']",Heaven - Avicii (128).wav
Heavenly Kind Of State Of Mind,65,201880,Lewis Capaldi,Lewis Capaldi,2023-05-19,0.0274,0.647,0.696,0.0,2,0.127,-3.366,0,0.0485,121.992,4,0.491,Lewis Capaldi,78,11858665,"['pop', 'uk pop']",Heavenly Kind Of State Of Mind - Lewis Capaldi (128).wav
Helium,71,252320,Sia,Sia,2017-02-10,0.551,0.42,0.396,0.0,4,0.0708,-6.678,1,0.0296,136.849,4,0.132,Sia,81,27113581,"['australian dance', 'australian pop', 'pop']",Helium - Sia (128).wav
Here With Me,76,156347,Marshmello,"Marshmello,CHVRCHES",2019-03-08,0.0623,0.791,0.565,0.0,5,0.156,-3.933,0,0.0439,99.961,4,0.181,Marshmello,80,35035483,"['brostep', 'edm', 'pop', 'progressive electro house']",Here With Me - d4vd (128).wav
Here With Me,90,242485,d4vd,d4vd,2023-05-26,0.544,0.571,0.458,9.27e-05,4,0.123,-9.283,1,0.0258,132.025,4,0.299,d4vd,75,1886231,"['bedroom pop', 'bedroom r&b']",Here With Me - d4vd (128).wav
Hey Baby (Drop It to the Floor) (feat. T-Pain),78,234453,Pitbull,"Pitbull,T-Pain",2011-06-17,0.0434,0.595,0.912,0.0,10,0.259,-3.428,0,0.0884,128.024,4,0.762,Pitbull,80,10237230,"['dance pop', 'miami hip hop', 'pop']",Hey Baby (Drop It to the Floor) (feat. T-Pain) - Pitbull T-.wav
Hey Brother,81,255093,Avicii,Avicii,2013-01-01,0.0309,0.545,0.78,4.64e-05,7,0.0828,-4.867,0,0.0436,125.014,4,0.458,Avicii,78,23141855,"['dance pop', 'edm', 'pop', 'pop dance']",Hey Brother - Avicii (128).wav
Hey Girl,65,185907,Stephen Sanchez,Stephen Sanchez,2022-08-19,0.538,0.389,0.505,0.00403,6,0.216,-7.777,0,0.037,121.775,4,0.244,Stephen Sanchez,73,948319,['gen z singer-songwriter'],Hey Girl - Stephen Sanchez (128).wav
"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",76,192560,David Guetta,"David Guetta,AFROJACK,Bebe Rexha,Nicki Minaj",2014-11-21,0.24,0.596,0.73,0.0,9,0.325,-4.091,1,0.151,85.979,4,0.525,David Guetta,85,26379655,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']","Hey Mama (feat. Nicki Minaj, Bebe Rexha Afrojack) - David G.wav"
Hey Mor,87,196600,Ozuna,"Ozuna, Feid",2022-10-07,0.00302,0.901,0.589,0.000237,1,0.0992,-6.713,0,0.289,98.002,4,0.399,Ozuna,83,37816472,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",Hey Mor - Ozuna Feid (128).wav
Hide (feat. Seezyn),78,205800,Juice WRLD,"Juice WRLD,Seezyn",2018-12-14,0.0622,0.715,0.639,0.0,5,0.157,-5.017,0,0.0752,149.996,4,0.151,Juice WRLD,84,31181079,"['chicago rap', 'melodic rap', 'rap']",Hide - Juice WRLD Seezyn (128).wav
HIGHEST IN THE ROOM,84,175721,Travis Scott,Travis Scott,2019-10-04,0.0546,0.598,0.427,5.83e-06,7,0.21,-8.764,0,0.0317,76.469,4,0.0605,Travis Scott,90,24895140,"['hip hop', 'rap', 'slap house']",HIGHEST IN THE ROOM - Travis Scott (128).wav
Him & I (with Halsey),81,268867,Halsey,"G-Eazy, Halsey",2017-12-15,0.0534,0.589,0.731,0.0,2,0.308,-6.343,1,0.0868,87.908,4,0.191,Halsey,79,21085824,"['electropop', 'etherpop', 'indie poptimism', 'pop']",Him I - G-Eazy Halsey (128).wav
Hips Don't Lie (feat. Wyclef Jean),87,218093,Shakira,"Shakira, Wyclef Jean",2005-11-28,0.284,0.778,0.824,0.0,10,0.405,-5.892,0,0.0707,100.024,4,0.758,Shakira,84,31808291,"['colombian pop', 'dance pop', 'latin pop', 'pop']",Hips Don t Lie (feat. Wyclef Jean) - Shakira Wyclef Jean (1.wav
Hit Different,73,202008,SZA,"SZA,The Neptunes,Pharrell Williams,Ty Dolla $ign",2020-09-04,0.199,0.679,0.516,0.0,0,0.0965,-6.371,0,0.0452,120.074,4,0.716,SZA,87,15504565,"['pop', 'r&b', 'rap']",Hits Different - Taylor Swift (128).wav
Hits Different,83,234467,Taylor Swift,Taylor Swift,2023-05-26,0.148,0.672,0.782,4.73e-06,5,0.296,-6.499,1,0.0421,106.026,4,0.239,Taylor Swift,100,91129614,['pop'],Hits Different - Taylor Swift (128).wav
Hold Me While You Wait,80,205687,Lewis Capaldi,Lewis Capaldi,2019-05-17,0.443,0.688,0.53,0.0,11,0.0995,-5.507,1,0.0333,106.958,4,0.162,Lewis Capaldi,78,11858665,"['pop', 'uk pop']",Hold Me While You Wait - Lewis Capaldi (128).wav
Hot N Cold,73,220227,Katy Perry,Katy Perry,2008-06-17,7.95e-05,0.706,0.841,0.0,7,0.0688,-3.956,1,0.0418,132.032,4,0.861,Katy Perry,81,30086713,['pop'],Hot N Cold - Katy Perry (128).wav
Hotel Room Service,75,237640,Pitbull,Pitbull,2009-08-31,0.00705,0.851,0.629,0.000372,1,0.0746,-8.385,1,0.175,125.984,4,0.789,Pitbull,80,10237230,"['dance pop', 'miami hip hop', 'pop']",Hotel Room Service - Pitbull (128).wav
HOV,50,138750,Rema,Rema,2023-04-27,0.317,0.696,0.653,0.0,10,0.0902,-7.569,0,0.245,127.932,4,0.672,Rema,76,3401997,"['afrobeats', 'nigerian pop']",HOV - Rema (128).wav
Hope,85,110886,XXXTENTACION,XXXTENTACION,2018-03-16,0.661,0.592,0.457,0.000331,9,0.146,-6.081,0,0.0603,146.04,4,0.225,XXXTENTACION,83,43388933,"['emo rap', 'miami hip hop']",HOV - Rema (128).wav
OA,86,235200,Quevedo,"Anuel AA, Quevedo, Maluma, Mambo Kingz, DJ Luian",2023-10-13,0.17,0.813,0.866,0.0,7,0.0421,-3.239,1,0.0851,99.994,4,0.647,Quevedo,83,3204459,"['rap canario', 'trap latino', 'urbano latino']",HOV - Rema (128).wav
How Long,80,200853,Charlie Puth,Charlie Puth,2018-05-11,0.211,0.845,0.561,3.49e-06,1,0.0383,-5.253,0,0.0778,109.974,4,0.811,Charlie Puth,79,21620546,"['pop', 'viral pop']",How Long - Charlie Puth (128).wav
logical,85,231907,Olivia Rodrigo,Olivia Rodrigo,2023-09-08,0.853,0.499,0.246,0.0,7,0.1,-8.082,1,0.0345,81.051,4,0.153,Olivia Rodrigo,87,29516782,['pop'],How Long - Charlie Puth (128).wav
How Many Drinks?,61,272947,Miguel,Miguel,2012,0.00311,0.379,0.608,0.000614,0,0.251,-7.011,0,0.134,81.734,4,0.241,Miguel,76,4834768,"['r&b', 'urban contemporary']",How Many Drinks - Miguel (128).wav
6 AM,70,243227,J Balvin,"J Balvin,Farruko",2013-09-29,0.152,0.746,0.746,0.0,5,0.274,-5.046,0,0.102,175.965,4,0.733,J Balvin,83,37770548,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",HP - Maluma (128).wav
HP,74,184436,Maluma,Maluma,2019-05-17,0.252,0.837,0.791,1.14e-06,4,0.188,-3.157,0,0.0773,91.98,4,0.618,Maluma,83,34427112,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",HP - Maluma (128).wav
Hey Mama,64,214893,Black Eyed Peas,Black Eyed Peas,2003-06-24,0.106,0.865,0.876,1.1e-06,11,0.597,-6.339,0,0.241,100.175,4,0.941,Black Eyed Peas,77,7769573,"['dance pop', 'pop', 'pop rap']",HP - Maluma (128).wav
HUMBLE.,86,177000,Kendrick Lamar,Kendrick Lamar,2017-04-14,0.000282,0.908,0.621,5.39e-05,1,0.0958,-6.638,0,0.102,150.011,4,0.421,Kendrick Lamar,86,25786424,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",HUMBLE. - Kendrick Lamar (128).wav
Hymn for the Weekend,85,258267,Coldplay,Coldplay,2015-12-04,0.211,0.491,0.693,6.92e-06,0,0.325,-6.487,0,0.0377,90.027,4,0.412,Coldplay,85,47803752,"['permanent wave', 'pop']",Hymn for the Weekend - Coldplay (128).wav
La Curiosidad,85,219048,Myke Towers,"Jay Wheeler, DJ Nelson, Myke Towers",2020-06-12,0.269,0.845,0.677,0.000917,11,0.108,-4.798,0,0.136,90.013,4,0.68,Myke Towers,85,13061195,"['reggaeton', 'trap latino', 'urbano latino']",Háblale Claro - Divan (128).wav
I Ain't Worried,91,148486,OneRepublic,OneRepublic,2022-05-13,0.0826,0.704,0.797,0.000745,0,0.0546,-5.927,1,0.0475,139.994,4,0.825,OneRepublic,80,16390313,"['piano rock', 'pop']",I Ain t Worried - OneRepublic (128).wav
I Do (feat. SZA),67,200205,Cardi B,"Cardi B,SZA",2018-04-06,0.27,0.886,0.473,2.58e-05,7,0.0864,-7.338,0,0.255,135.065,4,0.438,Cardi B,77,22479448,"['pop', 'rap']",I Do (feat. SZA) - Cardi B SZA (128).wav
I Don't Wanna Do This Anymore,78,87561,XXXTENTACION,XXXTENTACION,2017-05-16,0.843,0.433,0.778,0.0,4,0.139,-7.681,1,0.041,114.208,4,0.764,XXXTENTACION,83,43388933,"['emo rap', 'miami hip hop']",I Don t Wanna Do This Anymore - XXXTENTACION (128).wav
Criminal,74,225080,Britney Spears,Britney Spears,2011-03-28,0.0485,0.696,0.734,0.0,7,0.183,-5.294,1,0.0298,107.987,4,0.711,Britney Spears,78,13099866,"['dance pop', 'pop']",I Drink Wine - Adele (128).wav
I Drink Wine,78,376169,Adele,Adele,2021-11-19,0.697,0.437,0.565,0.0,10,0.119,-5.596,1,0.0466,115.389,4,0.306,Adele,83,52229537,"['british soul', 'pop', 'pop soul', 'uk pop']",I Drink Wine - Adele (128).wav
I Feel Love,65,254453,Sam Smith,Sam Smith,2019-11-01,0.00645,0.719,0.708,0.201,0,0.064,-7.418,1,0.0417,126.015,4,0.256,Sam Smith,82,23263331,"['pop', 'uk pop']",I Feel Love - Sam Smith (128).wav
I Gotta Feeling,78,289133,Black Eyed Peas,Black Eyed Peas,2009-01-01,0.0873,0.744,0.766,0.0,0,0.509,-6.375,1,0.0265,127.966,4,0.61,Black Eyed Peas,77,7769573,"['dance pop', 'pop', 'pop rap']",I Gotta Feeling - The Black Eyed Peas (128).wav
I GUESS IT'S LOVE?,63,170388,The Kid LAROI,The Kid LAROI,2023-02-24,0.0662,0.595,0.823,0.0,7,0.569,-6.448,1,0.0566,155.005,4,0.435,The Kid LAROI,79,4841122,['australian hip hop'],I GUESS IT S LOVE - The Kid LAROI (128).wav
I Kissed A Girl,75,179640,Katy Perry,Katy Perry,2008-06-17,0.00223,0.699,0.76,0.0,5,0.132,-3.173,1,0.0677,129.996,4,0.696,Katy Perry,81,30086713,['pop'],I Kissed A Girl - Katy Perry (128).wav
I KNOW ?,92,211582,Travis Scott,Travis Scott,2023-07-28,0.0186,0.927,0.619,0.0,5,0.104,-4.441,0,0.0539,117.995,4,0.817,Travis Scott,90,24895140,"['hip hop', 'rap', 'slap house']",I KNOW - Travis Scott (128).wav
Nostálgico,78,209884,Chris Brown,"Rvssian, Rauw Alejandro, Chris Brown",2021-09-08,0.166,0.734,0.846,1.74e-06,9,0.235,-3.425,0,0.0489,98.026,4,0.604,Chris Brown,83,20691782,"['pop rap', 'r&b', 'rap']",I KNOW - Travis Scott (128).wav
I Know What You Did Last Summer,75,223853,Shawn Mendes,"Shawn Mendes,Camila Cabello",2015-04-14,0.102,0.687,0.761,0.0,9,0.147,-4.582,0,0.0876,113.939,4,0.743,Shawn Mendes,80,42606389,"['canadian pop', 'pop', 'viral pop']",I Know What You Did Last Summer - Shawn Mendes Camila Cabel.wav
I Know You Want Me (Calle Ocho),73,237120,Pitbull,Pitbull,2009-08-27,0.0152,0.817,0.733,4.31e-05,2,0.107,-6.009,1,0.145,127.056,4,0.833,Pitbull,80,10237230,"['dance pop', 'miami hip hop', 'pop']",I Know You Want Me (Calle Ocho) - Pitbull (128).wav
I Like You (A Happier Song) (with Doja Cat),86,192841,Doja Cat,"Post Malone, Doja Cat",2022-06-03,0.121,0.733,0.67,0.0,5,0.121,-6.009,1,0.0751,100.964,4,0.472,Doja Cat,87,27056797,"['dance pop', 'pop']",I Like You (A Happier Song) - Post Malone Doja Cat (128).wav
"I'll Be There for You (""Friends"" 25th Anniversary)",53,144188,Meghan Trainor,Meghan Trainor,2019-09-23,0.11,0.607,0.752,0.0,5,0.425,-8.25,1,0.0536,94.689,4,0.73,Meghan Trainor,74,14121696,"['hip pop', 'pop']",I ll Be There for You (Friends 25th Anniversary) - Meghan Tr.wav
I'm a Slave 4 U,73,203600,Britney Spears,Britney Spears,2001-10-31,0.415,0.847,0.843,0.000134,5,0.107,-3.579,0,0.106,110.027,4,0.963,Britney Spears,78,13099866,"['dance pop', 'pop']",I m a Slave 4 U - Britney Spears (128).wav
I'm Good (Blue),92,175238,David Guetta,"David Guetta, Bebe Rexha",2022-08-26,0.00383,0.561,0.965,7.07e-06,7,0.371,-3.673,0,0.0343,128.04,4,0.304,David Guetta,85,26379655,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",I m Good (Blue) - David Guetta Bebe Rexha (128).wav
I'm Not The Only One,87,239317,Sam Smith,Sam Smith,2014-05-26,0.529,0.677,0.485,2.04e-05,5,0.0766,-5.795,1,0.0361,82.001,4,0.493,Sam Smith,82,23263331,"['pop', 'uk pop']",I m Not The Only One - Sam Smith (128).wav
I'm Still Standing,86,183440,Elton John,Elton John,1983-05-30,0.356,0.504,0.904,0.121,6,0.14,-6.863,1,0.179,176.808,4,0.772,Elton John,80,12420077,"['glam rock', 'mellow gold', 'piano rock', 'rock']",I m Still Standing - Elton John (128).wav
I Warned Myself,59,159783,Charlie Puth,Charlie Puth,2019-08-21,0.562,0.488,0.311,0.000548,10,0.161,-11.467,0,0.297,184.112,4,0.579,Charlie Puth,79,21620546,"['pop', 'viral pop']",I Warned Myself - Charlie Puth (128).wav
I Wish You Would (Taylor's Version),85,207650,Taylor Swift,Taylor Swift,2023-10-26,0.00357,0.669,0.851,1.04e-05,0,0.0676,-6.526,1,0.0432,118.026,4,0.541,Taylor Swift,100,91129614,['pop'],I Wish You Would (Taylor s Version) - Taylor Swift (128).wav
I Won't Tell a Soul,52,187885,Charlie Puth,Charlie Puth,2015-05-01,0.692,0.439,0.445,0.0,2,0.0605,-6.972,1,0.0383,77.198,4,0.163,Charlie Puth,79,21620546,"['pop', 'viral pop']",I Won t Tell a Soul - Charlie Puth (128).wav
I Wonder,88,243440,Kanye West,Kanye West,2007-09-11,0.141,0.542,0.466,0.000445,0,0.125,-8.665,1,0.0831,191.385,4,0.124,Kanye West,88,21786460,"['chicago rap', 'hip hop', 'rap']",I Wonder - Kanye West (128).wav
I Can't Go Back To The Way It Was (Intro),65,96000,The Kid LAROI,The Kid LAROI,2023-01-19,0.868,0.439,0.43,0.00145,10,0.115,-9.033,1,0.121,146.73,5,0.15,The Kid LAROI,79,4841122,['australian hip hop'],I_Can_t_Go_Back_To_The_Way_It_Was_Intro_The_Kid_LAROI_128.wav
I'm Not Here To Make Friends,76,229605,Sam Smith,"Sam Smith,Calvin Harris,Jessie Reyez",2023-01-27,0.172,0.698,0.895,1.45e-05,0,0.409,-4.439,1,0.0628,114.914,4,0.838,Sam Smith,82,23263331,"['pop', 'uk pop']",I_m_Not_Here_To_Make_Friends_Sam_Smith_Calvin_Harris_Jessie.wav
Ice Cream Man.,61,248733,RAYE,RAYE,2023-02-03,0.693,0.548,0.295,0.000278,6,0.247,-10.276,1,0.245,152.593,4,0.123,RAYE,77,1049376,"['uk contemporary r&b', 'uk pop']",Ice Cream Man. - RAYE (128).wav
IDGAF (feat. Yeat),94,260111,Drake,"Drake, Yeat",2023-10-06,0.0464,0.663,0.67,8.92e-05,8,0.205,-8.399,1,0.271,136.952,4,0.138,Drake,95,81345795,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",IDGAF - Drake Yeat (128).wav
If It's Lovin' That You Want,80,208107,Rihanna,Rihanna,2005-08-29,0.0962,0.745,0.694,0.0,8,0.0454,-7.519,1,0.128,95.924,4,0.74,Rihanna,87,58231994,"['barbadian pop', 'pop', 'urban contemporary']",If It s Lovin That You Want - Rihanna (128).wav
The One That Got Away,75,227333,Katy Perry,Katy Perry,2010-01-01,0.000812,0.691,0.795,1.02e-06,1,0.156,-4.021,0,0.0355,133.971,4,0.876,Katy Perry,81,30086713,['pop'],If It s Lovin That You Want - Rihanna (128).wav
If U Seek Amy,74,216520,Britney Spears,Britney Spears,2008-12-02,0.0192,0.717,0.587,0.0,4,0.0523,-7.296,0,0.0339,129.954,4,0.544,Britney Spears,78,13099866,"['dance pop', 'pop']",If U Seek Amy - Britney Spears (128).wav
If You Really Love Me (How Will I Know),70,184390,David Guetta,"David Guetta,MistaJam,John Newman",2021,0.0512,0.692,0.883,0.0,7,0.228,-4.698,1,0.0582,122.984,4,0.614,David Guetta,85,26379655,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",If_You_Really_Love_Me_How_Will_I_Know_David_Guetta_MistaJam.wav
GO (feat. Juice WRLD),73,181688,The Kid LAROI,"The Kid LAROI,Juice WRLD",2021-07-27,0.157,0.487,0.74,0.0,6,0.612,-4.973,1,0.0944,73.779,4,0.522,The Kid LAROI,79,4841122,['australian hip hop'],In My Head - Juice WRLD (128).wav
In My Head,74,192000,Juice WRLD,Juice WRLD,2022-10-28,0.269,0.633,0.548,0.0,5,0.16,-5.634,0,0.0467,160.011,4,0.35,Juice WRLD,84,31181079,"['chicago rap', 'melodic rap', 'rap']",In My Head - Juice WRLD (128).wav
In the End,88,216880,Linkin Park,Linkin Park,2000-10-24,0.00958,0.556,0.864,0.0,3,0.209,-5.87,0,0.0584,105.143,4,0.4,Linkin Park,82,24598571,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",In the End - Linkin Park (128).wav
In the Name of Love,83,195707,Bebe Rexha,"Martin Garrix, Bebe Rexha",2016-07-29,0.109,0.501,0.519,0.0,4,0.454,-5.88,0,0.0409,133.99,4,0.168,Bebe Rexha,77,8608960,"['dance pop', 'pop']",In the Name of Love - Martin Garrix Bebe Rexha (128).wav
INDUSTRY BABY (feat. Jack Harlow),79,212353,Lil Nas X,"Lil Nas X, Jack Harlow",2021-09-17,0.0221,0.741,0.691,0.0,10,0.0476,-7.395,0,0.0672,150.087,4,0.892,Lil Nas X,74,12476410,['lgbtq+ hip hop'],INDUSTRY BABY - Lil Nas X Jack Harlow (128).wav
International Love (feat. Chris Brown),81,227280,Pitbull,"Pitbull, Chris Brown",2011-06-17,0.0124,0.67,0.855,0.0,0,0.335,-3.035,0,0.0499,120.05,4,0.648,Pitbull,80,10237230,"['dance pop', 'miami hip hop', 'pop']",International Love (feat. Chris Brown) - Pitbull Chris Brow.wav
Is It Over Now? (Taylor's Version) (From The Vault),91,229478,Taylor Swift,Taylor Swift,2023-10-26,0.0504,0.596,0.658,0.0,0,0.127,-7.346,1,0.036,100.012,4,0.176,Taylor Swift,100,91129614,['pop'],Is_It_Over_Now_Taylor_s_Version_From_The_Vault_Taylor_Swif.wav
Diles,83,286041,Ozuna,"Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz",2016-08-26,0.108,0.813,0.56,0.0,2,0.268,-5.904,0,0.0618,118.033,4,0.287,Ozuna,83,37816472,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",Island - Miley Cyrus (128).wav
Family,61,194827,The Chainsmokers,"The Chainsmokers,Kygo",2019-12-06,0.426,0.584,0.607,0.0,11,0.101,-6.605,1,0.0356,117.817,4,0.374,The Chainsmokers,77,20390037,['pop'],Island - Miley Cyrus (128).wav
Island,65,239573,Miley Cyrus,Miley Cyrus,2023-08-18,0.336,0.657,0.784,0.000671,8,0.673,-6.374,1,0.0422,81.975,4,0.772,Miley Cyrus,82,22491587,['pop'],Island - Miley Cyrus (128).wav
It Ain’t Me (with Selena Gomez),70,220781,Selena Gomez,"Kygo, Selena Gomez",2017-02-17,0.119,0.64,0.533,0.0,0,0.0864,-6.596,1,0.0706,99.968,4,0.515,Selena Gomez,81,46174412,"['pop', 'post-teen pop']",It Ain t Me - Kygo Selena Gomez (128).wav
